MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,3,79,9236,1,0,3,0,4,0,5,2,2,0,2,6,5,1997,1997,1,1,12,13,2,0,3,2,2,2,3,1,2,1200,5,0,279,1479,1,0,1,4,1494,0,0,1494,1,0,2,0,3,1,2,6,6,0,5,1,1997,1,2,576,4,4,2,168,27,0,0,0,0,0,7,2006,8,4,217000
60,3,80,10240,1,3,3,0,4,0,16,2,2,0,5,8,5,2005,2005,1,1,12,13,1,178,2,4,2,2,3,2,5,0,5,0,1030,1030,1,2,1,4,1038,1060,0,2098,0,0,2,1,3,1,0,8,6,1,2,1,2005,1,3,878,4,4,2,192,52,0,0,0,0,0,3,2006,8,4,275500
20,3,61,7930,1,3,3,0,4,0,12,2,2,0,2,6,8,1969,2005,1,1,9,10,2,0,3,4,1,3,3,3,2,439,3,472,115,1026,1,2,1,4,1026,0,0,1026,1,0,1,0,3,1,2,5,6,0,5,5,1969,1,2,440,4,4,2,171,48,0,0,0,0,0,7,2009,8,4,156000
160,1,34,3230,1,3,3,0,4,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,894,3,4,2,2,3,3,2,381,5,0,348,729,1,2,1,4,742,729,0,1471,0,0,2,1,3,1,3,6,6,0,5,5,1999,2,2,440,4,4,2,0,24,0,0,0,0,0,3,2009,8,4,172500
60,3,68,10769,1,0,3,0,4,0,5,2,2,0,5,8,5,2007,2007,1,1,12,13,2,0,2,4,2,2,3,0,2,20,5,0,846,866,1,0,1,4,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,5,1,2007,1,2,578,4,4,2,144,105,0,0,0,0,0,4,2009,8,4,212000
60,3,70.0499583680267,11616,1,0,3,0,1,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,0,328,3,4,1,3,3,2,4,438,5,0,234,672,1,4,1,4,672,714,0,1386,0,0,2,1,3,1,3,6,6,1,4,1,1978,0,2,440,4,4,2,335,0,0,0,0,0,0,4,2010,8,0,158900
160,1,24,2280,1,3,3,0,4,0,21,2,2,3,5,7,5,1999,1999,1,1,8,8,1,360,3,4,2,2,3,3,0,549,5,0,195,744,1,2,1,4,757,744,0,1501,0,0,2,1,3,1,3,6,6,0,5,5,1999,2,2,440,4,4,2,0,0,0,0,0,0,0,8,2008,8,4,179400
60,3,65,12257,1,0,3,0,4,0,15,2,2,0,5,8,5,1995,1995,1,1,12,13,1,513,2,4,2,2,3,0,3,56,0,64,1198,1318,1,0,1,4,1328,1203,0,2531,0,0,2,1,4,1,2,9,6,1,4,1,1995,1,3,752,4,4,2,222,98,0,0,0,0,0,11,2007,8,4,290000
20,3,70,9100,1,3,3,0,4,0,12,2,2,0,2,6,6,1959,1959,3,1,13,14,2,0,3,4,1,3,3,3,4,612,5,0,252,864,1,0,1,4,864,0,0,864,0,0,1,0,2,1,3,5,6,0,5,5,2008,2,1,300,0,0,2,0,0,0,0,0,0,450,10,2009,8,4,127500
30,4,60,6911,1,3,3,0,2,0,3,1,2,0,2,5,5,1924,1950,1,1,13,14,2,0,3,4,2,3,3,2,3,405,5,0,740,1145,1,4,1,4,1301,0,0,1301,0,0,1,0,2,1,1,5,2,0,5,5,1965,2,2,440,4,4,2,0,0,0,0,0,0,0,10,2009,8,4,100000
60,1,72,8640,1,3,3,0,4,0,21,2,2,0,5,7,5,2009,2009,1,1,12,13,2,0,3,4,2,2,3,2,2,24,5,0,732,756,1,0,1,4,764,783,0,1547,0,0,2,1,3,1,2,7,6,0,5,1,2009,2,2,614,4,4,2,169,45,0,0,0,0,0,6,2010,2,4,215200
60,3,82,9430,1,3,3,0,4,0,15,2,2,0,5,8,5,1999,1999,1,1,12,13,1,673,2,4,2,2,3,2,2,1163,5,0,89,1252,1,0,1,4,1268,1097,0,2365,1,0,2,1,3,1,2,8,6,1,2,1,1999,1,3,856,4,4,2,0,128,0,0,180,0,0,7,2009,8,4,337000
120,3,30,9549,1,0,3,0,1,0,24,2,2,4,2,8,5,1995,1996,3,1,3,3,2,0,2,2,2,2,1,0,3,437,2,1057,0,1494,1,0,1,4,1494,0,0,1494,1,0,1,1,2,1,0,6,6,1,2,1,1995,0,2,481,4,4,2,0,30,0,0,216,0,0,4,2006,8,4,270000
20,3,75,14587,1,0,3,0,4,0,21,2,2,0,2,9,5,2008,2008,1,1,12,13,3,284,2,4,2,2,3,3,5,0,5,0,1498,1498,1,0,1,4,1506,0,0,1506,0,0,2,0,2,1,0,6,6,1,2,1,2008,0,2,592,4,4,2,0,174,0,0,0,0,0,8,2008,6,5,264132
60,3,80,10421,1,3,3,0,4,0,14,2,2,0,5,7,5,1988,1988,1,1,6,6,1,42,3,4,1,2,3,3,2,394,5,0,586,980,1,4,1,4,980,734,0,1714,0,0,2,1,3,1,3,7,6,1,4,1,1988,2,2,496,4,4,2,228,66,156,0,0,0,500,3,2010,8,4,196500
50,3,75,12508,1,0,3,0,4,0,11,2,2,0,0,6,7,1940,1985,1,1,12,13,2,0,3,4,1,2,3,2,0,660,5,0,323,983,1,0,1,4,983,767,0,1750,1,0,2,0,4,1,3,7,4,0,5,1,1989,2,1,423,4,4,2,245,0,156,0,0,0,1300,7,2008,8,4,160000
20,3,70,9100,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,3,1,12,13,2,0,2,4,2,2,3,3,2,24,5,0,1836,1860,1,0,1,4,1836,0,0,1836,0,0,2,0,3,1,2,8,6,1,2,1,2004,0,2,484,4,4,2,120,33,0,0,0,0,0,10,2006,8,4,216837
60,3,47,53504,1,1,1,0,1,1,22,2,2,0,5,8,5,2003,2003,3,1,5,15,1,603,0,4,2,2,3,1,0,1416,5,0,234,1650,1,0,1,4,1690,1589,0,3279,1,0,3,1,4,1,0,12,4,1,2,3,2003,0,3,841,4,4,2,503,36,0,0,210,0,0,6,2010,8,4,538000
85,3,70.0499583680267,7252,1,0,3,0,1,0,19,2,2,0,6,5,5,1982,1982,3,1,13,14,2,0,3,4,1,2,3,0,2,685,5,0,173,858,1,4,1,4,858,0,0,858,1,0,1,0,2,1,3,5,6,0,5,5,1983,2,2,576,4,4,2,120,0,0,0,0,0,0,4,2009,8,4,134900
20,3,67,8877,1,3,3,0,4,0,7,2,2,0,2,4,5,1951,1951,1,1,13,14,2,0,3,4,1,1,0,3,3,836,5,0,0,836,1,4,1,1,1220,0,0,1220,0,0,1,0,2,1,3,6,6,0,5,5,1951,2,2,396,4,4,2,0,0,0,0,0,0,0,4,2006,0,4,102000
80,3,94,7819,1,3,3,0,4,0,7,2,2,0,7,6,5,1976,1976,1,1,9,10,2,0,3,4,1,3,3,0,0,422,1,127,480,1029,1,4,1,4,1117,0,0,1117,1,0,1,0,3,1,3,6,6,1,4,5,1976,2,2,672,4,4,2,144,0,0,0,0,0,0,3,2010,8,0,107000
20,3,70,10150,1,3,3,0,4,0,12,1,2,0,2,5,5,1958,1958,1,1,13,14,2,1,3,4,1,3,3,3,4,456,5,0,456,912,1,0,1,0,912,0,0,912,0,0,1,0,2,1,3,5,6,0,5,1,1958,1,1,275,4,4,2,0,0,0,0,0,0,0,7,2007,0,4,114500
20,3,110,14226,1,3,3,0,0,0,16,2,2,0,2,8,5,2006,2006,3,1,12,13,1,375,2,4,2,2,3,0,5,0,5,0,1935,1935,1,2,1,4,1973,0,0,1973,0,0,2,0,3,1,2,9,6,1,2,1,2006,0,3,895,4,4,2,315,45,0,0,0,0,0,7,2007,6,5,395000
120,4,32,4500,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,320,3,4,2,0,3,3,2,866,5,0,338,1204,1,0,1,4,1204,0,0,1204,1,0,2,0,2,1,3,5,6,0,5,1,1998,0,2,412,4,4,2,0,247,0,0,0,0,0,6,2009,8,4,162000
20,3,86,11210,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2006,1,1,12,13,1,240,2,4,2,2,3,0,2,20,5,0,1594,1614,1,0,1,4,1614,0,0,1614,0,0,2,0,3,1,2,7,6,0,5,1,2005,1,3,865,4,4,2,144,59,0,0,0,0,0,7,2006,6,5,221500
20,3,100,13350,1,0,3,0,4,0,19,2,2,0,2,5,5,1974,1974,3,1,6,10,2,0,3,4,1,3,3,3,0,762,5,0,102,864,1,4,1,4,894,0,0,894,1,0,1,0,3,1,3,5,6,1,1,1,1974,2,2,440,4,4,2,241,0,0,0,0,0,0,6,2006,8,4,142500
90,2,60,8400,1,3,3,0,4,0,20,1,2,2,2,5,5,1977,1977,1,1,9,10,1,320,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,4,2020,0,0,2020,0,0,2,0,4,2,3,10,6,2,4,5,1977,2,2,630,4,4,2,0,0,0,0,0,0,0,10,2007,8,4,144000
90,3,78,10530,1,3,3,0,4,0,11,2,2,2,6,6,5,1977,1977,1,1,9,7,1,90,3,4,1,2,3,1,2,975,5,0,0,975,1,4,1,4,1004,0,0,1004,1,0,1,0,2,1,3,4,6,0,5,1,1977,2,2,504,4,4,2,0,0,0,0,0,0,0,5,2006,8,4,135000
20,3,63,7875,1,3,3,0,4,0,8,2,2,0,2,7,5,1995,1996,1,1,6,6,1,38,3,4,2,2,1,3,5,0,5,0,1237,1237,1,2,1,4,1253,0,0,1253,0,0,2,0,3,1,3,6,6,1,4,1,1995,0,2,402,4,4,2,220,21,0,0,0,0,0,6,2007,8,4,176000
60,3,65,7153,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,12,13,2,0,2,2,2,2,3,3,0,387,5,0,374,761,1,0,1,4,810,793,0,1603,0,0,2,1,3,1,2,7,6,0,5,1,1992,1,2,484,4,4,2,0,124,0,0,0,0,0,7,2006,8,4,175900
20,3,67,16285,1,1,3,0,4,0,5,2,2,0,2,7,5,2001,2002,1,1,12,13,2,0,2,4,2,2,3,3,5,0,5,0,1413,1413,1,0,1,4,1430,0,0,1430,0,0,2,0,3,1,2,6,6,0,5,1,2001,1,2,605,4,4,2,0,33,0,0,0,0,0,6,2009,8,4,187100
85,3,70.0499583680267,9101,1,0,3,0,0,0,11,2,2,0,6,5,6,1978,1978,1,1,9,10,1,104,3,2,2,2,3,0,2,1097,5,0,0,1097,1,0,1,4,1110,0,0,1110,1,0,1,0,1,1,2,4,6,1,4,1,1978,0,2,602,4,4,2,303,30,0,0,0,0,0,7,2009,8,4,165500
75,4,35,6300,1,3,3,0,4,0,17,2,2,0,4,6,6,1914,2001,1,1,13,15,2,0,3,4,1,3,3,3,5,0,5,0,742,742,1,0,1,4,742,742,0,1484,0,0,2,0,3,1,3,9,6,1,2,6,1978.50616388687,3,0,0,5,5,2,0,291,134,0,0,0,0,6,2008,8,4,128000
20,3,70.0499583680267,9790,1,3,3,0,4,0,14,1,2,0,2,6,5,1967,1967,1,1,3,14,2,0,3,4,1,3,3,3,4,251,3,630,491,1372,1,4,1,4,1342,0,0,1342,0,0,2,0,3,1,3,7,6,1,2,1,1967,2,2,457,4,4,2,0,0,0,0,197,0,0,9,2009,8,4,161500
50,4,60,10800,1,3,3,0,4,0,17,0,2,0,0,5,6,1915,1950,1,1,8,8,2,0,3,2,2,1,3,3,3,686,5,0,0,686,1,4,1,4,966,686,0,1652,1,0,2,0,4,1,3,7,6,0,5,5,1961,2,1,416,4,4,2,0,0,196,0,0,0,1200,6,2010,8,4,139000
60,3,76,10142,1,0,3,0,4,0,20,2,2,0,5,7,5,2004,2004,1,1,12,13,2,0,2,4,2,2,3,3,2,656,5,0,300,956,1,0,1,4,956,1128,0,2084,1,0,2,1,4,1,2,8,6,0,5,3,2004,1,2,618,4,4,2,0,45,0,0,0,0,0,1,2010,8,4,233000
20,4,50,6000,1,3,3,0,0,0,17,2,2,0,2,4,7,1954,2000,1,1,8,8,2,0,3,4,1,3,3,3,5,0,5,0,901,901,1,0,1,4,901,0,0,901,0,0,1,0,2,1,3,4,6,0,5,5,1954,2,1,281,1,4,2,0,0,0,0,0,0,0,8,2008,8,4,107900
60,3,70.0499583680267,12205,1,0,2,0,4,0,4,2,2,0,5,6,8,1966,2007,1,1,6,6,1,157,3,4,1,3,0,1,3,568,5,0,264,832,1,2,1,4,976,1111,0,2087,0,0,2,1,5,1,2,9,6,0,5,1,1966,0,2,444,4,4,2,133,168,0,0,0,0,0,7,2007,8,4,187500
120,3,43,3182,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,1,12,13,1,11,2,4,2,2,3,3,2,16,5,0,1129,1145,1,0,1,4,1145,0,0,1145,0,0,2,0,2,1,2,5,6,1,2,1,2005,0,2,397,4,4,2,100,16,0,0,0,0,0,9,2009,8,4,160200
80,3,70.0499583680267,11333,1,0,3,0,0,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,2,0,3,4,2,2,3,0,0,539,5,0,490,1029,1,4,1,4,1062,0,0,1062,1,0,1,0,3,1,3,5,6,2,4,1,1976,1,2,539,4,4,2,120,0,0,0,0,0,0,5,2007,8,4,146800
60,3,92,9920,1,0,3,0,1,0,15,2,2,0,5,7,5,1996,1997,1,1,8,8,2,0,2,4,2,2,3,0,2,862,5,0,255,1117,1,0,1,4,1127,886,0,2013,1,0,2,1,3,1,3,8,6,1,4,1,1997,2,2,455,4,4,2,180,130,0,0,0,0,0,6,2007,8,4,269790
20,3,76,9158,1,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,5,5,3,140,2,4,2,2,3,0,5,0,5,0,1496,1496,1,0,1,4,1496,0,0,1496,0,0,2,0,3,1,2,7,6,0,5,1,2007,0,2,474,4,4,2,168,130,0,0,0,0,0,6,2007,6,5,225000
60,3,70.0499583680267,10832,1,0,3,0,0,0,8,2,2,0,5,7,5,1994,1996,1,1,8,8,2,0,2,4,2,2,3,3,5,0,5,0,712,712,1,0,1,4,1086,809,0,1895,0,0,2,1,3,1,2,7,6,1,4,1,1994,0,2,409,4,4,2,143,46,0,0,0,0,500,10,2008,8,4,194500
60,3,70,8400,1,3,3,0,4,0,20,2,2,0,5,6,6,1980,1981,1,1,6,6,1,130,3,4,1,2,3,3,5,0,5,0,650,650,1,4,1,4,888,676,0,1564,0,0,2,1,3,1,3,7,6,1,4,1,1980,2,2,476,4,4,2,0,50,0,0,204,0,0,4,2010,8,4,171000
20,3,71,8197,1,3,3,0,4,0,19,2,2,0,2,6,5,1977,1977,1,1,9,10,1,148,3,4,1,3,3,3,5,0,5,0,660,660,1,0,1,4,1285,0,0,1285,0,0,1,1,3,1,3,7,6,1,4,1,1977,1,2,528,4,4,2,138,0,0,0,0,0,0,4,2007,8,4,143500
20,3,57,7677,1,3,3,0,4,0,12,2,2,0,2,5,5,1953,1953,1,1,12,13,2,0,3,4,1,3,3,3,1,570,5,0,203,773,1,2,1,4,773,0,0,773,0,0,1,0,2,1,3,4,6,0,5,1,1953,2,1,240,4,4,2,0,0,0,0,0,0,0,4,2008,8,0,110000
60,3,104,13518,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,12,13,3,860,0,4,2,0,3,3,5,0,5,0,1926,1926,1,0,1,4,1966,1174,0,3140,0,0,3,1,4,1,0,11,6,2,2,3,2009,0,3,820,4,4,2,144,78,0,0,0,0,0,7,2009,6,5,485000
50,3,60,7200,1,3,3,0,0,0,18,1,2,0,0,5,7,1937,1950,1,1,13,14,1,252,3,4,0,2,3,3,0,569,5,0,162,731,1,0,1,4,981,787,0,1768,1,0,1,1,3,1,2,7,6,2,4,5,1939,2,1,240,4,4,2,0,0,264,0,0,0,0,6,2007,8,4,175000
60,3,79,12798,1,0,1,0,4,1,4,1,2,0,5,6,5,1997,1997,1,1,12,13,2,0,3,4,2,2,3,1,2,462,5,0,154,616,1,2,1,4,616,1072,0,1688,1,0,2,1,4,1,2,8,6,0,5,1,1997,1,2,603,4,4,2,403,114,185,0,0,0,400,5,2008,8,4,200000
30,4,40,4800,1,3,3,0,4,0,9,2,2,0,2,4,7,1916,1990,1,1,8,8,2,0,3,4,1,3,3,3,3,197,5,0,999,1196,1,0,1,0,1196,0,0,1196,1,0,1,0,2,1,3,5,6,0,5,5,1957,2,2,440,4,4,2,0,0,0,0,0,0,0,7,2007,8,4,109900
60,3,63,8199,1,3,3,0,4,0,5,2,2,0,5,7,5,2005,2005,1,1,14,15,2,0,2,4,2,2,3,0,2,648,5,0,80,728,1,0,1,4,728,728,0,1456,1,0,2,1,3,1,2,7,6,1,2,1,2005,0,2,410,4,4,2,36,18,0,0,0,0,0,10,2008,8,4,189000
60,3,107,13891,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,12,13,3,424,0,4,2,0,3,1,5,0,5,0,1734,1734,1,0,1,4,1734,1088,0,2822,0,0,3,1,4,1,0,12,6,1,2,3,2009,1,3,1020,4,4,2,52,170,0,0,192,0,0,1,2009,6,5,582933
20,3,75,9000,1,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,13,14,2,0,3,4,1,3,3,3,3,812,5,0,124,936,1,4,1,4,1128,0,0,1128,0,0,1,0,2,1,3,5,2,0,5,1,1954,2,1,286,4,4,2,0,0,0,0,0,0,0,6,2006,8,3,118000
20,3,91,12274,1,0,3,0,2,0,21,2,2,0,2,7,5,2008,2008,1,1,12,13,3,256,2,4,2,2,3,3,5,0,5,0,1417,1417,1,0,1,4,1428,0,0,1428,0,0,2,0,3,1,0,6,6,0,5,1,2008,1,2,554,4,4,2,0,60,0,0,0,0,0,7,2008,6,5,227680
80,3,75,9750,1,3,3,0,4,0,12,2,2,0,7,5,5,1967,1967,1,1,12,13,2,0,3,4,2,3,3,0,0,400,4,480,100,980,1,2,1,4,980,0,0,980,0,0,2,0,3,1,3,6,6,0,5,1,1967,0,1,384,4,4,2,68,0,0,0,0,0,0,10,2006,8,4,135500
70,3,144,21384,1,3,3,0,4,0,3,2,2,0,5,5,6,1923,2004,1,1,13,14,2,0,3,4,1,3,3,1,2,1309,5,0,15,1324,1,0,1,4,1072,504,0,1576,2,0,1,1,3,1,2,6,6,1,4,1,1923,1,2,528,4,4,2,0,312,0,0,0,0,0,5,2009,8,4,223500
80,3,85,13400,1,3,3,0,4,0,12,2,2,0,7,5,5,1966,1966,1,1,12,13,1,1047,3,4,1,3,3,0,0,516,1,128,380,1024,1,4,1,4,1086,0,0,1086,1,0,1,0,3,1,3,6,6,1,2,1,1966,1,2,484,4,4,2,0,0,0,0,0,0,0,6,2006,8,4,159950
75,4,90,8100,1,3,3,0,0,0,17,2,2,0,4,5,5,1898,1965,3,1,0,0,2,0,3,4,2,3,3,3,5,0,5,0,849,849,1,4,0,0,1075,1063,0,2138,0,0,2,0,2,3,3,11,6,0,5,5,1910,2,2,360,1,3,0,40,156,0,0,0,0,0,11,2009,8,4,106000
20,3,78,10140,1,3,3,0,4,0,14,2,2,0,2,6,6,1974,1999,3,1,6,6,1,99,3,4,1,3,3,3,0,663,3,377,0,1040,1,1,1,4,1309,0,0,1309,1,0,1,1,3,1,2,5,6,1,1,1,1974,1,2,484,4,4,2,265,0,0,0,0,648,0,1,2006,8,4,181000
120,4,70.0499583680267,4438,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,12,13,1,169,2,4,2,2,3,1,2,662,5,0,186,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,4,6,1,2,1,2004,0,2,420,4,4,2,140,0,0,0,0,0,0,6,2008,3,4,144500
20,0,66,8712,0,3,0,0,4,1,9,2,2,0,2,5,5,1952,1952,3,1,13,14,2,0,1,4,1,3,3,0,5,0,5,0,540,540,1,4,0,0,1044,0,0,1044,0,0,1,0,2,1,1,4,6,0,5,2,1952,2,2,504,4,4,0,0,0,0,0,0,0,54,6,2010,8,2,55993
20,3,75,9750,1,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,1,1,8,8,1,243,3,4,1,3,3,3,4,608,5,0,834,1442,1,2,1,4,1442,0,0,1442,0,0,1,1,4,1,3,7,6,0,5,1,1958,1,1,301,4,4,2,0,0,275,0,0,0,500,4,2007,0,4,157900
50,3,45,8248,1,3,3,0,4,0,7,2,2,0,0,5,7,1918,1950,1,1,11,12,2,0,3,4,0,3,3,3,5,0,5,0,686,686,2,2,1,4,686,564,0,1250,0,1,1,1,3,1,1,7,6,0,5,5,1955,2,1,280,4,4,1,207,0,96,0,0,0,0,7,2006,8,4,116000
20,3,48,12137,1,1,3,0,1,0,5,2,2,0,2,7,5,1998,1998,1,1,12,13,1,442,3,4,2,2,3,3,5,0,5,0,1649,1649,1,0,1,4,1661,0,0,1661,0,0,2,0,3,1,2,6,6,0,5,1,1998,1,2,598,4,4,2,0,34,0,0,0,0,0,5,2010,8,4,224900
20,3,70.0499583680267,11425,1,0,3,0,0,0,12,2,2,0,2,5,6,1954,1954,1,1,3,3,2,0,3,4,1,3,3,3,1,486,5,0,522,1008,1,2,1,4,1008,0,0,1008,0,0,1,0,2,1,3,4,6,1,2,1,1954,1,1,275,4,4,2,0,0,120,0,0,0,0,7,2006,8,4,137000
20,3,70.0499583680267,13265,1,0,3,0,1,0,11,2,2,0,2,8,5,2002,2002,3,1,5,5,1,148,2,4,2,2,3,3,2,1218,5,0,350,1568,1,0,1,4,1689,0,0,1689,1,0,2,0,3,1,2,7,6,2,2,1,2002,1,3,857,4,4,2,150,59,0,0,0,0,0,7,2008,8,4,271000
80,3,80,8816,1,3,3,0,4,0,4,2,2,0,7,6,7,1971,1971,1,1,6,6,1,80,3,4,1,3,3,0,2,504,5,0,506,1010,1,2,1,4,1052,0,0,1052,1,0,1,0,3,1,3,6,6,0,5,1,1971,2,2,440,4,4,2,0,0,0,0,0,0,0,6,2010,8,4,155000
120,3,44,6371,1,0,3,0,4,0,16,2,2,4,2,7,5,2009,2010,1,1,12,13,3,128,2,4,2,2,3,2,2,733,5,0,625,1358,1,0,1,4,1358,0,0,1358,1,0,2,0,2,1,2,6,6,1,2,1,2010,1,2,484,4,4,2,192,35,0,0,0,0,0,6,2010,6,5,224000
60,3,72,7226,1,0,3,0,1,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,2,0,2,4,2,2,3,3,5,0,5,0,798,798,1,0,1,4,798,842,0,1640,0,0,2,1,3,1,2,6,6,0,5,1,2003,1,2,595,4,4,2,0,45,0,0,0,0,0,6,2008,8,4,183000
20,4,60,6000,1,3,0,0,4,1,17,2,2,1,2,4,4,1953,1953,1,1,8,8,2,0,1,4,1,1,3,3,5,0,5,0,936,936,1,4,0,4,936,0,0,936,0,0,1,0,2,1,3,4,3,0,5,5,1974,2,2,576,4,4,2,0,32,112,0,0,0,0,2,2009,8,4,93000
60,3,70.0499583680267,12394,1,0,3,0,0,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,2,0,2,4,2,2,3,1,5,0,5,0,847,847,1,0,1,4,847,886,0,1733,0,0,2,1,3,1,2,7,6,1,2,3,2003,0,2,433,4,4,2,100,48,0,0,0,0,0,10,2007,8,3,225000
50,3,60,9900,1,3,3,0,4,0,18,2,2,0,0,6,7,1940,1950,1,1,12,13,2,0,3,4,0,3,3,3,5,0,5,0,778,778,1,4,1,4,944,545,0,1489,0,0,2,0,3,1,3,7,6,1,2,5,1940,2,1,240,4,4,2,335,0,0,0,0,0,0,7,2009,8,4,139500
20,1,81,11216,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,2,0,2,4,2,2,1,3,5,0,5,0,1489,1489,1,0,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,1,2006,1,2,776,4,4,2,0,140,0,0,0,0,0,6,2006,6,5,232600
20,3,114,14803,1,3,3,0,4,0,16,4,4,0,2,10,5,2007,2008,3,1,5,5,1,816,0,4,2,0,3,0,2,1636,5,0,442,2078,1,0,1,4,2084,0,0,2084,1,0,2,0,2,1,0,7,6,1,2,1,2007,0,3,1220,4,4,2,188,45,0,0,0,0,0,6,2008,6,5,385000
45,4,50,6130,1,3,3,0,4,0,3,2,2,0,1,5,6,1924,1950,1,1,8,8,2,0,3,4,0,3,3,3,0,784,5,0,0,784,1,2,1,4,784,0,0,784,1,0,1,0,2,1,2,5,6,0,5,6,1978.50616388687,3,0,0,5,5,2,0,0,116,0,0,0,0,5,2008,8,4,109500
20,3,65,8529,1,0,3,0,4,0,20,2,2,0,2,7,5,2001,2001,1,1,12,13,2,0,2,4,2,2,3,3,2,20,5,0,1434,1454,1,0,1,4,1434,0,0,1434,0,0,2,0,3,1,2,6,6,1,4,1,2001,1,2,527,4,4,2,290,39,0,0,0,0,0,4,2009,8,4,189000
60,3,70.0499583680267,28698,1,1,2,0,1,2,4,2,2,0,5,5,5,1967,1967,0,5,9,10,2,0,3,4,2,3,1,1,3,249,0,764,0,1013,1,4,1,4,1160,966,0,2126,0,1,2,1,3,1,3,7,3,0,5,1,1967,0,2,538,4,4,2,486,0,0,0,225,0,0,6,2009,8,0,185000
160,1,24,2544,1,3,3,0,4,0,21,2,2,3,5,7,5,2005,2005,1,1,8,8,2,0,2,4,2,2,3,3,5,0,5,0,600,600,1,0,1,4,520,623,80,1223,0,0,2,1,2,1,2,4,6,0,5,5,2005,1,2,480,4,4,2,0,166,0,0,0,0,0,7,2006,8,4,147400
20,3,80,11900,1,0,3,0,0,0,12,2,2,0,2,6,5,1957,1957,1,1,6,6,1,387,3,4,1,3,3,3,4,1040,5,0,352,1392,1,4,1,0,1392,0,0,1392,1,0,1,1,3,1,3,6,6,2,2,1,1957,1,2,458,4,4,2,0,0,0,0,192,0,0,6,2008,8,4,166000
160,1,30,3180,1,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,8,8,2,0,3,4,2,2,3,3,5,0,5,0,600,600,1,0,1,4,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,5,5,2005,1,2,480,4,4,2,0,166,0,0,0,0,0,6,2006,8,4,151000
60,3,44,9548,1,0,3,0,1,0,5,2,2,0,5,7,6,2003,2003,1,1,12,13,1,223,2,4,2,2,3,3,2,483,5,0,458,941,1,0,1,4,941,888,0,1829,1,0,2,1,3,1,2,7,6,1,4,1,2003,1,2,613,4,4,2,192,39,0,0,0,0,0,1,2010,8,4,237000
20,3,100,10004,1,3,3,0,4,0,12,2,2,0,2,6,6,1964,1964,1,1,6,10,1,180,3,4,1,3,3,3,4,196,1,345,975,1516,1,4,1,4,1516,0,0,1516,0,0,1,1,3,1,3,6,6,0,5,1,1964,1,2,472,4,4,2,0,0,0,0,152,0,0,2,2009,8,4,167000
20,3,75,7875,1,3,3,0,4,0,12,2,2,0,2,5,6,1961,1961,1,1,12,13,1,136,3,4,1,3,3,3,4,572,5,0,572,1144,1,2,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,5,1,1961,2,2,456,4,4,2,0,0,0,0,0,0,0,9,2008,8,4,139950
